Listing ID,Host ID,Number of Listings Per Host,City,Latitude,Longitude,Listing Type,Price,Minimum Nights,Availability,Number of Reviews
21365786,13546922,2,New York City,40.73057,-73.98344,Private room,398,2,80,41
21366948,154714898,1,New York City,40.78584,-73.97342,Entire home/apt,250,5,163,39
21367482,46332983,1,New York City,40.68533,-73.95086,Entire home/apt,120,2,126,40
21367648,154042156,3,New York City,40.66066,-73.94409,Private room,90,5,343,33
21368441,120574445,1,New York City,40.68497,-73.97986,Private room,175,90,95,61
21369060,154042156,3,New York City,40.65894,-73.94226,Private room,70,7,343,39
21369232,12446529,2,New York City,40.82502,-73.86046,Private room,49,2,68,34
21369271,154042156,3,New York City,40.65909,-73.94423,Private room,69,5,67,75
21369311,1478269,2,New York City,40.6891,-73.95452,Private room,93,3,89,24
21369333,6253735,1,New York City,40.72484,-73.9871,Entire home/apt,217,2,364,4
21369656,138359650,1,New York City,40.80641,-73.94114,Entire home/apt,260,3,171,63
21371568,134970487,3,New York City,40.75691,-73.97182,Private room,80,1,177,0
21375941,15412884,1,New York City,40.68486,-73.98487,Entire home/apt,800,7,216,3
21378053,120762452,50,New York City,40.74871,-73.9753,Entire home/apt,90,30,365,3
21380140,154848269,1,New York City,40.7167,-73.73473,Private room,38,3,79,10
21381272,37333386,3,New York City,40.76152,-73.98959,Private room,110,1,295,39
21382292,37333386,3,New York City,40.76119,-73.9873,Entire home/apt,200,3,295,62
21383288,114238471,3,New York City,40.67454,-73.90918,Entire home/apt,170,4,364,49
21384233,10546345,1,New York City,40.68466,-73.92523,Entire home/apt,173,4,361,52
21384768,154629695,2,New York City,40.75807,-73.90977,Private room,63,1,179,104
21385255,118421882,1,New York City,40.71541,-73.99083,Private room,94,1,90,162
21385915,154128335,4,New York City,40.70013,-73.81351,Private room,45,2,197,67
21390251,26765262,1,New York City,40.66933,-73.99158,Entire home/apt,150,3,6,100
21392524,8715723,5,New York City,40.80871,-73.95449,Private room,177,1,20,151
21398486,4058709,2,New York City,40.67587,-73.9793,Entire home/apt,160,7,161,10
21399110,1016005,1,New York City,40.68899,-73.94673,Entire home/apt,140,1,179,25
21399885,96664487,3,New York City,40.68742,-73.91628,Entire home/apt,150,3,250,40
21405904,77750223,2,New York City,40.81728,-73.86343,Private room,43,3,343,12
21410794,12485000,1,New York City,40.81309,-73.93529,Entire home/apt,100,7,83,1
21411274,155148052,1,New York City,40.77719,-73.9511,Entire home/apt,102,30,82,75
21413190,22223682,1,New York City,40.77158,-73.98976,Private room,150,300,365,2
21413839,117365574,5,New York City,40.74785,-73.99664,Private room,60,1,365,125
21413889,155171571,1,New York City,40.80889,-73.92028,Entire home/apt,79,3,70,34
21414821,272775635,5,New York City,40.75949,-73.9908,Private room,75,1,42,151
21421657,155255550,1,New York City,40.72436,-73.984,Entire home/apt,118,3,334,178
21422721,153524812,1,New York City,40.76818,-73.92613,Private room,42,1,358,165
21423426,10391716,1,New York City,40.72171,-73.98307,Entire home/apt,125,4,175,88
21424914,155282535,1,New York City,40.74249,-73.98978,Entire home/apt,125,28,180,1
21427176,154949847,5,New York City,40.76893,-73.99654,Entire home/apt,78,10,99,105
21427369,109909474,1,New York City,40.68839,-73.96018,Entire home/apt,118,2,330,149
21429062,122044489,2,New York City,40.69119,-73.94225,Entire home/apt,220,2,126,48
21431963,122374980,4,New York City,40.78428,-73.97665,Shared room,35,1,92,126
21434692,111663504,1,New York City,40.82794,-73.95118,Entire home/apt,150,2,126,93
21435800,289199951,5,New York City,40.68623,-73.93807,Entire home/apt,65,4,45,99
21440192,134428157,6,New York City,40.68578,-73.94242,Entire home/apt,150,30,191,12
21440605,126168966,3,New York City,40.76457,-73.99082,Private room,50,29,31,95
21448949,10456843,1,New York City,40.66719,-73.93913,Entire home/apt,90,1,11,42
21451138,154128335,4,New York City,40.69938,-73.81304,Private room,41,2,197,158
21457703,6945444,1,New York City,40.80111,-73.95221,Entire home/apt,186,3,113,85
21457933,1285768,1,New York City,40.72168,-73.94336,Entire home/apt,189,8,124,4
21458689,155791040,1,New York City,40.71109,-73.74127,Entire home/apt,114,1,365,103
21458974,135555461,1,New York City,40.6818,-73.92851,Entire home/apt,764,4,90,21
21460319,3249409,1,New York City,40.71072,-73.96498,Entire home/apt,175,4,65,59
21460444,155810605,2,New York City,40.79047,-73.94865,Private room,100,2,35,111
21461282,23091281,3,New York City,40.8325,-73.92206,Entire home/apt,119,4,348,49
21461874,13878635,3,New York City,40.76636,-73.99334,Private room,220,2,88,9
21461901,916804,3,New York City,40.81953,-73.94717,Private room,79,3,89,97
21469568,115228513,2,New York City,40.80272,-73.96629,Private room,129,1,365,112
21471177,155919943,1,New York City,40.67218,-73.93433,Private room,90,1,88,0
21472364,92183983,1,New York City,40.72865,-73.95937,Entire home/apt,157,7,10,23
21474832,18996093,4,New York City,40.75676,-73.72981,Private room,75,1,220,11
21474885,2015914,5,New York City,40.68879,-73.91635,Private room,75,31,342,2
21476235,117365574,5,New York City,40.74797,-73.996,Private room,82,1,365,113
21483857,22541573,71,New York City,40.76369,-73.96122,Entire home/apt,219,30,365,1
21484161,156047478,2,New York City,40.80639,-73.94829,Entire home/apt,110,30,270,8
21485026,134419840,1,New York City,40.69242,-73.90441,Private room,45,30,180,5
21486004,67072838,1,New York City,40.74703,-73.98738,Entire home/apt,140,4,342,72
21488608,4318729,1,New York City,40.80819,-73.93807,Entire home/apt,131,90,107,4
21490120,18218495,1,New York City,40.71227,-73.93618,Private room,57,3,89,16
21491135,19708200,3,New York City,40.63895,-73.91606,Entire home/apt,65,3,220,79
21491304,1397707,1,New York City,40.80893,-73.93796,Entire home/apt,158,5,363,2
21491460,66807235,1,New York City,40.82251,-73.91125,Private room,120,3,90,0
21499719,72838963,2,New York City,40.7081,-73.85206,Entire home/apt,81,3,100,46
21501622,975030,1,New York City,40.67664,-73.91163,Entire home/apt,125,3,339,52
21502547,156225107,1,New York City,40.68021,-73.74167,Entire home/apt,86,1,119,51
21503589,50332029,1,New York City,40.82621,-73.94549,Entire home/apt,110,1,82,197
21504532,156246842,3,New York City,40.76254,-73.98812,Private room,71,4,22,82
21505197,3900540,1,New York City,40.7008,-73.99385,Entire home/apt,124,2,311,59
21515431,48053679,1,New York City,40.7141,-73.99157,Entire home/apt,75,7,100,48
21516275,156352453,1,New York City,40.76667,-73.9587,Entire home/apt,214,2,179,69
21517530,136214003,1,New York City,40.64591,-74.08399,Entire home/apt,125,2,354,148
21517564,15088853,1,New York City,40.77511,-73.91992,Entire home/apt,108,1,79,141
21524489,154239561,2,New York City,40.71152,-73.95787,Private room,85,2,334,6
21524671,1196023,1,New York City,40.7088,-73.91387,Entire home/apt,147,4,331,100
21530562,154088360,1,New York City,40.75331,-73.93907,Entire home/apt,297,4,96,88
21531023,156490310,1,New York City,40.6697,-73.88407,Entire home/apt,72,1,85,98
21531318,150835318,1,New York City,40.76573,-73.82822,Private room,150,1,180,24
21535750,156535560,1,New York City,40.64116,-73.95991,Entire home/apt,41,2,30,101
21538056,11082586,1,New York City,40.86864,-73.92286,Private room,57,3,48,0
21538855,1825159,1,New York City,40.7574,-73.93011,Entire home/apt,128,3,104,76
21540737,133004690,2,New York City,40.68709,-73.94147,Entire home/apt,96,1,363,105
21541423,16514175,3,New York City,40.74656,-73.88558,Entire home/apt,85,3,363,80
21547318,42421006,2,New York City,40.84859,-73.942,Private room,74,1,61,29
21547791,88001494,3,New York City,40.66389,-73.93736,Private room,103,2,89,20
21548054,15508421,1,New York City,40.72834,-73.97907,Entire home/apt,349,30,126,2
21548325,69054780,1,New York City,40.62245,-74.02958,Private room,55,7,65,3
21548698,42814202,4,New York City,40.74032,-73.78852,Entire home/apt,150,3,364,0
21549554,48183551,5,New York City,40.74403,-73.88167,Private room,51,6,340,74
21550193,150738275,1,New York City,40.73382,-74.00327,Entire home/apt,330,3,365,7
21550437,43392243,1,New York City,40.59703,-74.08337,Private room,32,7,73,33
21551617,156699963,1,New York City,40.77538,-73.97743,Entire home/apt,400,1,83,21
21557432,156348349,1,New York City,40.79562,-73.96739,Entire home/apt,376,60,329,0
21559636,2212344,3,New York City,40.712,-73.95766,Private room,100,5,270,11
21561635,9419684,65,New York City,40.70761,-74.01536,Entire home/apt,189,30,339,0
21561860,143696286,1,New York City,40.67929,-73.8847,Private room,78,1,89,24
21561964,15145474,3,New York City,40.68167,-73.84639,Entire home/apt,120,4,48,48
21565383,153410151,1,New York City,40.7674,-73.92656,Private room,60,1,362,186
21566103,61391963,120,New York City,40.76132,-73.99298,Entire home/apt,133,30,180,3
21566887,6271042,1,New York City,40.69659,-73.81435,Entire home/apt,75,2,282,70
21566909,4058709,2,New York City,40.67497,-73.97913,Entire home/apt,235,7,232,59
21568187,131476075,8,New York City,40.68741,-73.91138,Private room,51,1,90,27
21568943,156246842,3,New York City,40.7614,-73.98682,Shared room,52,3,2,9
21570741,67974923,1,New York City,40.86406,-73.91971,Entire home/apt,120,4,46,22
21577526,84491220,1,New York City,40.65021,-73.96293,Private room,65,2,343,20
21581545,156948703,6,New York City,40.76876,-73.87245,Private room,53,1,365,252
21589780,114811999,1,New York City,40.68969,-73.95195,Entire home/apt,100,2,157,28
21589992,3309100,1,New York City,40.70364,-73.93147,Private room,80,2,359,95
21592157,157038767,1,New York City,40.78988,-73.94956,Private room,130,3,102,34
21593310,156948703,6,New York City,40.77046,-73.87336,Private room,53,3,365,351
21594210,249695638,5,New York City,40.67794,-73.90639,Private room,57,1,264,221
21596559,157067019,3,New York City,40.76498,-73.82904,Private room,48,1,84,58
21596854,157067019,3,New York City,40.76519,-73.82979,Private room,72,1,68,14
21604766,109904033,1,New York City,40.75219,-73.9838,Private room,489,2,341,0
21606876,24350037,1,New York City,40.74878,-73.9743,Private room,110,1,23,6
21609205,249695638,5,New York City,40.67653,-73.90814,Private room,57,1,265,194
21609424,153836844,1,New York City,40.76818,-73.9278,Private room,36,1,360,205
21612399,3915100,1,New York City,40.74323,-73.9979,Entire home/apt,215,7,31,23
21612477,157218948,1,New York City,40.6776,-73.84717,Private room,75,3,179,1
21618858,2023993,1,New York City,40.70239,-73.92931,Private room,80,1,86,40
21618966,28478382,1,New York City,40.69129,-73.95983,Private room,68,3,362,12
21619569,157275347,1,New York City,40.68054,-73.76712,Entire home/apt,196,1,171,182
21620762,157284647,1,New York City,40.78743,-73.95179,Entire home/apt,120,4,71,129
21621154,4669488,1,New York City,40.70113,-73.92205,Private room,55,3,23,1
21621926,157295347,4,New York City,40.74485,-73.9054,Private room,45,3,331,28
21627791,122374980,4,New York City,40.78481,-73.97648,Shared room,34,1,67,87
21627794,39528519,33,New York City,40.71073,-73.98771,Shared room,39,180,365,0
21627938,39528519,33,New York City,40.71073,-73.98771,Shared room,32,180,365,0
21628066,122374980,4,New York City,40.78617,-73.97663,Shared room,60,1,92,97
21628183,39528519,33,New York City,40.71073,-73.98771,Shared room,40,180,365,3
21630372,109146538,1,New York City,40.75184,-73.88722,Private room,60,1,69,72
21631836,871914,1,New York City,40.73685,-74.00476,Entire home/apt,220,6,16,3
21632527,157401742,1,New York City,40.69059,-73.92837,Private room,70,4,182,40
21632846,104401765,1,New York City,40.76014,-73.82263,Entire home/apt,102,2,68,43
21634979,32203986,1,New York City,40.71386,-73.98237,Entire home/apt,290,30,90,21
21640455,157481445,1,New York City,40.83878,-73.94731,Private room,35,2,333,113
21642995,161157565,2,New York City,40.72483,-73.9437,Shared room,45,30,100,34
21643550,48183551,5,New York City,40.74425,-73.88311,Private room,50,6,334,65
21644752,14252436,1,New York City,40.69229,-73.93022,Private room,59,3,58,22
21644783,26738513,2,New York City,40.6929,-73.91681,Private room,33,3,82,35
21646375,157540393,1,New York City,40.66158,-73.74821,Private room,87,5,90,0
21646774,156948703,6,New York City,40.76918,-73.8719,Private room,52,3,365,294
21647932,157295347,4,New York City,40.74302,-73.90497,Private room,25,2,270,17
21647984,375078,1,New York City,40.72003,-73.98692,Entire home/apt,80,21,40,3
21649172,4431637,1,New York City,40.79907,-73.96962,Entire home/apt,250,6,177,5
21651023,38530455,2,New York City,40.76291,-73.98976,Entire home/apt,69,30,35,190
21660113,10994664,8,New York City,40.69641,-73.90895,Shared room,23,30,365,5
21662801,22541573,71,New York City,40.75286,-73.99551,Entire home/apt,259,30,365,0
21664152,124409689,1,New York City,40.68423,-73.9526,Entire home/apt,125,4,108,54
21664533,62803,5,New York City,40.66887,-73.92125,Private room,59,13,331,17
21665966,75248463,9,New York City,40.64358,-73.9462,Private room,90,2,90,2
21666679,107417162,1,New York City,40.68559,-74.0011,Entire home/apt,120,4,177,9
21667615,78251,1,New York City,40.7007,-73.99517,Entire home/apt,150,30,178,0
21667733,28369674,2,New York City,40.7046,-73.93383,Private room,89,3,180,40
21668647,22420999,5,New York City,40.69473,-73.83061,Private room,48,2,363,0
21676677,758152,1,New York City,40.74457,-73.9194,Entire home/apt,140,14,62,1
21677053,5761098,1,New York City,40.74023,-73.99994,Entire home/apt,375,6,33,8
21677335,28290772,1,New York City,40.76848,-73.90768,Private room,43,2,365,55
21678477,39472888,1,New York City,40.71369,-73.93669,Private room,90,5,179,41
21678972,936830,1,New York City,40.79838,-73.9613,Entire home/apt,235,6,234,0
21682272,78942575,2,New York City,40.70017,-73.99202,Private room,119,1,36,4
21682476,510931,3,New York City,40.70471,-74.01655,Entire home/apt,472,3,19,11
21683178,157846554,1,New York City,40.76573,-73.98682,Entire home/apt,225,7,5,9
21683372,81928702,1,New York City,40.82645,-73.94457,Entire home/apt,133,5,37,34
21688734,3282906,1,New York City,40.71359,-73.96553,Private room,80,2,87,9
21689998,857599,1,New York City,40.71838,-74.00495,Entire home/apt,220,4,89,1
21694908,801975,2,New York City,40.67764,-73.94493,Entire home/apt,130,3,351,59
21698351,157067019,3,New York City,40.76498,-73.8301,Private room,63,1,68,37
21698446,32798079,1,New York City,40.81691,-73.93735,Private room,29,1,151,140
21700026,631374,1,New York City,40.6903,-73.96883,Private room,200,7,83,1
21701058,69852641,3,New York City,40.76387,-73.98733,Entire home/apt,2221,2,170,7
21701158,28831479,2,New York City,40.70622,-73.9495,Private room,79,5,86,8
21703746,839657,2,New York City,40.74706,-73.91831,Private room,70,2,357,47
21709727,271527,2,New York City,40.81023,-73.94142,Entire home/apt,499,3,177,8
21710003,848748,1,New York City,40.72365,-73.95188,Entire home/apt,250,3,174,42
21711085,135204393,1,New York City,40.67034,-73.92777,Entire home/apt,110,2,88,43
21711690,158054102,1,New York City,40.83139,-73.94672,Private room,60,2,89,90
21711746,26809413,1,New York City,40.64658,-73.96909,Entire home/apt,115,2,85,40
21713390,158092208,1,New York City,40.76859,-73.95473,Entire home/apt,80,30,23,2
21713578,16357725,1,New York City,40.60462,-73.97766,Private room,65,2,364,6
21714930,157826237,1,New York City,40.75314,-73.81964,Entire home/apt,311,1,100,63
21715655,86077156,2,New York City,40.70887,-73.95591,Entire home/apt,62,2,77,110
21715749,25601048,1,New York City,40.71262,-73.94815,Private room,55,6,269,6
21716508,42330917,1,New York City,40.75949,-73.91143,Private room,49,1,220,24
21723666,158174749,1,New York City,40.65553,-73.93642,Private room,80,2,270,19
21727742,158212655,2,New York City,40.87434,-73.90004,Private room,200,1,364,2
21728589,158219768,1,New York City,40.68476,-73.92961,Entire home/apt,120,2,174,101
21728670,158222655,1,New York City,40.71901,-73.9571,Private room,100,1,89,101
21729394,158230984,1,New York City,40.68807,-73.93975,Shared room,126,3,87,1
21730735,156948703,6,New York City,40.77056,-73.87191,Private room,58,1,365,282
21732716,55468128,7,New York City,40.6602,-73.98244,Private room,40,1,358,126
21733545,3464645,2,New York City,40.75575,-73.99374,Private room,139,2,138,54
21733997,16068417,1,New York City,40.68639,-73.93263,Entire home/apt,90,3,260,15
21736598,643120,4,New York City,40.71581,-73.95543,Entire home/apt,130,20,123,0
21738018,158324654,1,New York City,40.76123,-73.99022,Entire home/apt,204,1,348,240
21738886,158334115,1,New York City,40.76237,-73.96374,Entire home/apt,400,2,88,22
21739264,158338077,2,New York City,40.63929,-73.9718,Private room,49,1,179,42
21739781,45044964,2,New York City,40.72417,-73.76053,Private room,49,1,282,21
21739805,158344372,1,New York City,40.88688,-73.84789,Private room,94,1,365,8
